snapshot_time,history_id,alert_id,route_id,direction_id,title,description,alert_type,first_seen,last_seen,duration_hours,active_flag,inactive_detected_at,occurrence_index,observation_count,route_match_status
2026-09-19T07:13:57.759258+00:00,SF_15550|28|ALL|1,SF_15550,28,,28 STOP TEMP. MOVED Board on other side of Jones,28 STOP TEMP. MOVED Board on other side of Jones,STOP_MOVED,2026-09-18T12:02:07.948472+00:00,2026-09-19T06:56:10.207548+00:00,18.901,False,2026-09-19T07:13:57.759258+00:00,1,65,MATCHED
2026-09-19T05:08:37.234206+00:00,SF_15655|19|ALL|1,SF_15655,19,,19 RRT STOP CLOSED Board at 26th/De Haro,19 RRT STOP CLOSED Board at 26th/De Haro,STOP_CLOSED,2026-09-18T12:02:07.948472+00:00,2026-09-19T04:53:06.284014+00:00,16.85,False,2026-09-19T05:08:37.234206+00:00,1,58,MATCHED
2026-09-19T05:08:37.234206+00:00,SF_15656|19|ALL|1,SF_15656,19,,19 RRT STOP CLOSED Board at Connecticut/26th,19 RRT STOP CLOSED Board at Connecticut/26th,STOP_CLOSED,2026-09-18T12:02:07.948472+00:00,2026-09-19T04:53:06.284014+00:00,16.85,False,2026-09-19T05:08:37.234206+00:00,1,58,MATCHED
2026-09-19T05:08:37.234206+00:00,SF_15657|19|ALL|1,SF_15657,19,,19 RRT STOP CLOSED Board: 25th/Connecticut (NE corner),19 RRT STOP CLOSED Board: 25th/Connecticut (NE corner),STOP_CLOSED,2026-09-18T12:02:07.948472+00:00,2026-09-19T04:53:06.284014+00:00,16.85,False,2026-09-19T05:08:37.234206+00:00,1,58,MATCHED
2026-09-19T05:08:37.234206+00:00,SF_15658|19|ALL|1,SF_15658,19,,19 RRT STOP CLOSED Board: Evans/Cesar Chavez,19 RRT STOP CLOSED Board: Evans/Cesar Chavez,STOP_CLOSED,2026-09-18T12:02:07.948472+00:00,2026-09-19T04:53:06.284014+00:00,16.85,False,2026-09-19T05:08:37.234206+00:00,1,58,MATCHED
2026-09-19T03:05:07.634990+00:00,SF_13205|2|ALL|1,SF_13205,2,,2 STOP TEMP. MOVED Board at Hyde OR Polk,2 STOP TEMP. MOVED Board at Hyde OR Polk,STOP_MOVED,2026-09-18T13:14:03.188001+00:00,2026-09-19T02:47:03.701183+00:00,13.55,False,2026-09-19T03:05:07.634990+00:00,1,47,MATCHED
2026-09-19T05:44:02.992239+00:00,SF_15519|12|ALL|1,SF_15519,12,,12 STOP TEMP. MOVED Board at Folsom & Mabini,12 STOP TEMP. MOVED Board at Folsom & Mabini,STOP_MOVED,2026-09-18T13:14:03.188001+00:00,2026-09-19T05:26:05.884286+00:00,16.201,False,2026-09-19T05:44:02.992239+00:00,1,56,MATCHED
2026-09-19T05:08:37.234206+00:00,SF_15520|12|ALL|1,SF_15520,12,,12 STOP TEMP. MOVED Board at Folsom/2nd OR Folsom/4th,12 STOP TEMP. MOVED Board at Folsom/2nd OR Folsom/4th,STOP_MOVED,2026-09-18T13:14:03.188001+00:00,2026-09-19T04:53:06.284014+00:00,15.651,False,2026-09-19T05:08:37.234206+00:00,1,54,MATCHED
2026-09-19T00:05:08.559191+00:00,SF_15385|5R|ALL|1,SF_15385,5R,,"5, 5R STOP TEMP. MOVED Board midblock btwn 30th & 31st","5, 5R STOP TEMP. MOVED Board midblock btwn 30th & 31st",STOP_MOVED,2026-09-18T14:08:11.442565+00:00,2026-09-18T23:47:08.638662+00:00,9.649,False,2026-09-19T00:05:08.559191+00:00,1,34,MATCHED
2026-09-19T00:05:08.559191+00:00,SF_15385|5|ALL|1,SF_15385,5,,"5, 5R STOP TEMP. MOVED Board midblock btwn 30th & 31st","5, 5R STOP TEMP. MOVED Board midblock btwn 30th & 31st",STOP_MOVED,2026-09-18T14:08:11.442565+00:00,2026-09-18T23:47:08.638662+00:00,9.649,False,2026-09-19T00:05:08.559191+00:00,1,34,MATCHED
2026-09-19T00:05:08.559191+00:00,SF_15386|5R|ALL|1,SF_15386,5R,,"5, 5R STOP TEMP. MOVED Board midblock btwn 30th & 29th","5, 5R STOP TEMP. MOVED Board midblock btwn 30th & 29th",STOP_MOVED,2026-09-18T14:08:11.442565+00:00,2026-09-18T23:47:08.638662+00:00,9.649,False,2026-09-19T00:05:08.559191+00:00,1,34,MATCHED
2026-09-19T00:05:08.559191+00:00,SF_15386|5|ALL|1,SF_15386,5,,"5, 5R STOP TEMP. MOVED Board midblock btwn 30th & 29th","5, 5R STOP TEMP. MOVED Board midblock btwn 30th & 29th",STOP_MOVED,2026-09-18T14:08:11.442565+00:00,2026-09-18T23:47:08.638662+00:00,9.649,False,2026-09-19T00:05:08.559191+00:00,1,34,MATCHED
2026-09-19T00:05:08.559191+00:00,SF_15621|19|ALL|1,SF_15621,19,,19 STOP TEMP. CLOSED Board at Connecticut/26th,19 STOP TEMP. CLOSED Board at Connecticut/26th,STOP_MOVED,2026-09-18T14:08:11.442565+00:00,2026-09-18T23:47:08.638662+00:00,9.649,False,2026-09-19T00:05:08.559191+00:00,1,34,MATCHED
2026-09-18T23:11:06.746917+00:00,SF_15659|31|ALL|1,SF_15659,31,,31 STOP TEMP. MOVED Board on the other side of Jones,31 STOP TEMP. MOVED Board on the other side of Jones,STOP_MOVED,2026-09-18T14:08:11.442565+00:00,2026-09-18T22:53:19.876896+00:00,8.752,False,2026-09-18T23:11:06.746917+00:00,1,31,MATCHED
2026-09-19T06:02:15.091480+00:00,SF_15679|PM|ALL|1,SF_15679,PM,,Cable Car STOP TEMP. MOVED Board: other side of Broadway,Cable Car STOP TEMP. MOVED Board: other side of Broadway,STOP_MOVED,2026-09-18T14:08:11.442565+00:00,2026-09-19T05:44:02.992239+00:00,15.598,False,2026-09-19T06:02:15.091480+00:00,1,54,MATCHED
2026-09-19T00:05:08.559191+00:00,SF_15796|9R|ALL|1,SF_15796,9R,,"9, 9R STOP TEMP. MOVED Board: Sunnydale/Desmond","9, 9R STOP TEMP. MOVED Board: Sunnydale/Desmond",STOP_MOVED,2026-09-18T14:08:11.442565+00:00,2026-09-18T23:47:08.638662+00:00,9.649,False,2026-09-19T00:05:08.559191+00:00,1,34,MATCHED
2026-09-19T00:05:08.559191+00:00,SF_15796|9|ALL|1,SF_15796,9,,"9, 9R STOP TEMP. MOVED Board: Sunnydale/Desmond","9, 9R STOP TEMP. MOVED Board: Sunnydale/Desmond",STOP_MOVED,2026-09-18T14:08:11.442565+00:00,2026-09-18T23:47:08.638662+00:00,9.649,False,2026-09-19T00:05:08.559191+00:00,1,34,MATCHED
2026-09-19T01:17:21.115855+00:00,SF_15447|27|ALL|1,SF_15447,27,,27 STOP TEMP. MOVED Board at Jackson btwn Hyde/Larkin,27 STOP TEMP. MOVED Board at Jackson btwn Hyde/Larkin,STOP_MOVED,2026-09-18T14:41:22.757929+00:00,2026-09-19T00:59:11.926781+00:00,10.297,False,2026-09-19T01:17:21.115855+00:00,1,36,MATCHED
2026-09-18T23:47:08.638662+00:00,SF_15667|12|ALL|1,SF_15667,12,,12 STOP TEMP. MOVED Board at Sansome/Commercial,12 STOP TEMP. MOVED Board at Sansome/Commercial,STOP_MOVED,2026-09-18T14:41:22.757929+00:00,2026-09-18T23:29:02.782775+00:00,8.794,False,2026-09-18T23:47:08.638662+00:00,1,31,MATCHED
2026-09-18T23:11:06.746917+00:00,SF_15575|22|ALL|1,SF_15575,22,,22 STOP TEMP. MOVED Board on other side of Mission,22 STOP TEMP. MOVED Board on other side of Mission,STOP_MOVED,2026-09-18T15:16:54.224496+00:00,2026-09-18T22:53:19.876896+00:00,7.607,False,2026-09-18T23:11:06.746917+00:00,1,27,MATCHED
2026-09-18T23:11:06.746917+00:00,SF_15577|33|ALL|1,SF_15577,33,,"33, 55 STOP TEMP. MOVED Board: 16th/Capp","33, 55 STOP TEMP. MOVED Board: 16th/Capp",STOP_MOVED,2026-09-18T15:16:54.224496+00:00,2026-09-18T22:53:19.876896+00:00,7.607,False,2026-09-18T23:11:06.746917+00:00,1,27,MATCHED
2026-09-18T23:11:06.746917+00:00,SF_15577|55|ALL|1,SF_15577,55,,"33, 55 STOP TEMP. MOVED Board: 16th/Capp","33, 55 STOP TEMP. MOVED Board: 16th/Capp",STOP_MOVED,2026-09-18T15:16:54.224496+00:00,2026-09-18T22:53:19.876896+00:00,7.607,False,2026-09-18T23:11:06.746917+00:00,1,27,MATCHED
2026-09-19T00:05:08.559191+00:00,SF_15661|43|ALL|1,SF_15661,43,,43 STOP TEMP. MOVED Board at Gennessee/Judson,43 STOP TEMP. MOVED Board at Gennessee/Judson,STOP_MOVED,2026-09-18T15:16:54.224496+00:00,2026-09-18T23:47:08.638662+00:00,8.504,False,2026-09-19T00:05:08.559191+00:00,1,30,MATCHED
2026-09-19T00:05:08.559191+00:00,SF_15740|35|ALL|1,SF_15740,35,,35 RRT STOP CLOSED Board: Along Douglass OR Eureka/21st,35 RRT STOP CLOSED Board: Along Douglass OR Eureka/21st,STOP_CLOSED,2026-09-18T15:16:54.224496+00:00,2026-09-18T23:47:08.638662+00:00,8.504,False,2026-09-19T00:05:08.559191+00:00,1,30,MATCHED
2026-09-18T23:11:06.746917+00:00,SF_15752|38R|ALL|1,SF_15752,38R,,"38, 38R STOP TEMP. MOVED Board at O'Farrell/Mason","38, 38R STOP TEMP. MOVED Board at O'Farrell/Mason",STOP_MOVED,2026-09-18T15:16:54.224496+00:00,2026-09-18T22:53:19.876896+00:00,7.607,False,2026-09-18T23:11:06.746917+00:00,1,27,MATCHED
2026-09-18T23:11:06.746917+00:00,SF_15752|38|ALL|1,SF_15752,38,,"38, 38R STOP TEMP. MOVED Board at O'Farrell/Mason","38, 38R STOP TEMP. MOVED Board at O'Farrell/Mason",STOP_MOVED,2026-09-18T15:16:54.224496+00:00,2026-09-18T22:53:19.876896+00:00,7.607,False,2026-09-18T23:11:06.746917+00:00,1,27,MATCHED
2026-09-18T23:11:06.746917+00:00,SF_15843|54|ALL|1,SF_15843,54,,54 STOP TEMP. MOVED Board at Revere btwn Ingalls & Jennings,54 STOP TEMP. MOVED Board at Revere btwn Ingalls & Jennings,STOP_MOVED,2026-09-18T15:16:54.224496+00:00,2026-09-18T22:53:19.876896+00:00,7.607,False,2026-09-18T23:11:06.746917+00:00,1,27,MATCHED
2026-09-18T23:11:06.746917+00:00,SF_15844|54|ALL|1,SF_15844,54,,54 STOP TEMP. MOVED Board midblock 3rd btwn Revere & Quesada,54 STOP TEMP. MOVED Board midblock 3rd btwn Revere & Quesada,STOP_MOVED,2026-09-18T15:16:54.224496+00:00,2026-09-18T22:53:19.876896+00:00,7.607,False,2026-09-18T23:11:06.746917+00:00,1,27,MATCHED
2026-09-18T18:08:22.520632+00:00,1173749683|15|ALL|1,1173749683,15,,Buses Rerouting Area of 3rd Between Harrison St and Folsom St,"SF Muni reports buses 8, 15, 30 and 45 rerouting in the area of 3rd Between Harrison St and Folsom St, due to fire department activity.",SERVICE_NOTICE,2026-09-18T17:17:18.770874+00:00,2026-09-18T17:53:04.736840+00:00,0.596,False,2026-09-18T18:08:22.520632+00:00,1,3,MATCHED
2026-09-18T18:08:22.520632+00:00,1173749683|30|ALL|1,1173749683,30,,Buses Rerouting Area of 3rd Between Harrison St and Folsom St,"SF Muni reports buses 8, 15, 30 and 45 rerouting in the area of 3rd Between Harrison St and Folsom St, due to fire department activity.",SERVICE_NOTICE,2026-09-18T17:17:18.770874+00:00,2026-09-18T17:53:04.736840+00:00,0.596,False,2026-09-18T18:08:22.520632+00:00,1,3,MATCHED
2026-09-18T18:08:22.520632+00:00,1173749683|45|ALL|1,1173749683,45,,Buses Rerouting Area of 3rd Between Harrison St and Folsom St,"SF Muni reports buses 8, 15, 30 and 45 rerouting in the area of 3rd Between Harrison St and Folsom St, due to fire department activity.",SERVICE_NOTICE,2026-09-18T17:17:18.770874+00:00,2026-09-18T17:53:04.736840+00:00,0.596,False,2026-09-18T18:08:22.520632+00:00,1,3,MATCHED
2026-09-18T18:08:22.520632+00:00,1173749683|8|ALL|1,1173749683,8,,Buses Rerouting Area of 3rd Between Harrison St and Folsom St,"SF Muni reports buses 8, 15, 30 and 45 rerouting in the area of 3rd Between Harrison St and Folsom St, due to fire department activity.",SERVICE_NOTICE,2026-09-18T17:17:18.770874+00:00,2026-09-18T17:53:04.736840+00:00,0.596,False,2026-09-18T18:08:22.520632+00:00,1,3,MATCHED
2026-09-18T18:08:22.520632+00:00,SF_15858|30|ALL|1,SF_15858,30,,RRT STOP CLOSED Board: 3rd/Bryant OR 3rd/Mission,RRT STOP CLOSED Board: 3rd/Bryant OR 3rd/Mission,STOP_CLOSED,2026-09-18T17:17:18.770874+00:00,2026-09-18T17:53:04.736840+00:00,0.596,False,2026-09-18T18:08:22.520632+00:00,1,3,MATCHED
2026-09-18T18:08:22.520632+00:00,SF_15858|45|ALL|1,SF_15858,45,,RRT STOP CLOSED Board: 3rd/Bryant OR 3rd/Mission,RRT STOP CLOSED Board: 3rd/Bryant OR 3rd/Mission,STOP_CLOSED,2026-09-18T17:17:18.770874+00:00,2026-09-18T17:53:04.736840+00:00,0.596,False,2026-09-18T18:08:22.520632+00:00,1,3,MATCHED
2026-09-18T18:08:22.520632+00:00,SF_15858|8|ALL|1,SF_15858,8,,RRT STOP CLOSED Board: 3rd/Bryant OR 3rd/Mission,RRT STOP CLOSED Board: 3rd/Bryant OR 3rd/Mission,STOP_CLOSED,2026-09-18T17:17:18.770874+00:00,2026-09-18T17:53:04.736840+00:00,0.596,False,2026-09-18T18:08:22.520632+00:00,1,3,MATCHED
2026-09-19T08:05:06.460417+00:00,SF_15753|33|ALL|1,SF_15753,33,,33 RRT STOP CLOSED Board: Church OR Diamond,33 RRT STOP CLOSED Board: Church OR Diamond,STOP_CLOSED,2026-09-18T18:08:22.520632+00:00,2026-09-19T07:49:57.791502+00:00,13.693,False,2026-09-19T08:05:06.460417+00:00,1,47,MATCHED
2026-09-19T08:05:06.460417+00:00,SF_15754|33|ALL|1,SF_15754,33,,33 RRT STOP CLOSED Board at Sanchez OR Hattie,33 RRT STOP CLOSED Board at Sanchez OR Hattie,STOP_CLOSED,2026-09-18T18:08:22.520632+00:00,2026-09-19T07:49:57.791502+00:00,13.693,False,2026-09-19T08:05:06.460417+00:00,1,47,MATCHED
2026-09-19T07:13:57.759258+00:00,SF_15779|49|ALL|1,SF_15779,49,,49 RRT STOP CLOSED Board at Persia/Mission,49 RRT STOP CLOSED Board at Persia/Mission,STOP_CLOSED,2026-09-18T18:41:24.057247+00:00,2026-09-19T06:56:10.207548+00:00,12.246,False,2026-09-19T07:13:57.759258+00:00,1,42,MATCHED
2026-09-19T07:13:57.759258+00:00,SF_15780|49|ALL|1,SF_15780,49,,49 RRT STOP CLOSED Board at Ocean/Mission,49 RRT STOP CLOSED Board at Ocean/Mission,STOP_CLOSED,2026-09-18T18:41:24.057247+00:00,2026-09-19T06:56:10.207548+00:00,12.246,False,2026-09-19T07:13:57.759258+00:00,1,42,MATCHED
2026-09-19T07:13:57.759258+00:00,SF_15860|33|ALL|1,SF_15860,33,,33 RRT STOP CLOSED Board: Hattie OR Church,33 RRT STOP CLOSED Board: Hattie OR Church,STOP_CLOSED,2026-09-18T20:11:28.743345+00:00,2026-09-19T06:56:10.207548+00:00,10.745,False,2026-09-19T07:13:57.759258+00:00,1,37,MATCHED
2026-09-18T21:41:20.647788+00:00,SF_15865|N|ALL|1,SF_15865,N,,OB #NJudah delayed at Carl & Stanyan due to a blockage.,OB #NJudah delayed at Carl & Stanyan due to a blockage.,DELAY,2026-09-18T21:23:15.035100+00:00,2026-09-18T21:23:15.035100+00:00,0.0,False,2026-09-18T21:41:20.647788+00:00,1,1,MATCHED
2026-09-19T00:23:10.323175+00:00,SF_15866|K|ALL|1,SF_15866,K,,Castro Street Elevator Out of Service,Castro Street Elevator Out of Service,SERVICE_NOTICE,2026-09-18T21:41:20.647788+00:00,2026-09-19T00:05:08.559191+00:00,2.397,False,2026-09-19T00:23:10.323175+00:00,1,9,MATCHED
2026-09-19T00:23:10.323175+00:00,SF_15866|L|ALL|1,SF_15866,L,,Castro Street Elevator Out of Service,Castro Street Elevator Out of Service,SERVICE_NOTICE,2026-09-18T21:41:20.647788+00:00,2026-09-19T00:05:08.559191+00:00,2.397,False,2026-09-19T00:23:10.323175+00:00,1,9,MATCHED
2026-09-19T00:23:10.323175+00:00,SF_15866|M|ALL|1,SF_15866,M,,Castro Street Elevator Out of Service,Castro Street Elevator Out of Service,SERVICE_NOTICE,2026-09-18T21:41:20.647788+00:00,2026-09-19T00:05:08.559191+00:00,2.397,False,2026-09-19T00:23:10.323175+00:00,1,9,MATCHED
2026-09-19T04:17:17.733270+00:00,1173889209|NETWORK_WIDE|ALL|1,1173889209,,,Powell/Mason and Powell/Hyde Cable Cars Will Switchback at Washington/Powell,SF Muni reports Powell/Mason and Powell/Hyde cable cars will switchback at Washington/Powell for the rest of the night while the Powell/Market turntable is inspected and repaired.,SERVICE_NOTICE,2026-09-18T22:35:22.267196+00:00,2026-09-19T03:59:10.473034+00:00,5.397,False,2026-09-19T04:17:17.733270+00:00,1,19,NETWORK_WIDE
2026-09-19T05:08:37.234206+00:00,SF_14215|6|ALL|1,SF_14215,6,,"6 RRT STOP CLOSED Board at Van Ness, Webster or on Grove","6 RRT STOP CLOSED Board at Van Ness, Webster or on Grove",STOP_CLOSED,2026-09-18T23:11:06.746917+00:00,2026-09-19T04:53:06.284014+00:00,5.7,False,2026-09-19T05:08:37.234206+00:00,1,20,MATCHED
2026-09-18T23:47:08.638662+00:00,SF_15867|T|ALL|1,SF_15867,T,,SB #TThird delayed at 3rd & Cesar Chavez due to a stalled train.,SB #TThird delayed at 3rd & Cesar Chavez due to a stalled train.,DELAY,2026-09-18T23:29:02.782775+00:00,2026-09-18T23:29:02.782775+00:00,0.0,False,2026-09-18T23:47:08.638662+00:00,1,1,MATCHED
2026-09-19T00:59:11.926781+00:00,SF_15869|J|ALL|1,SF_15869,J,,Civic Center Platform Elevator Out of Service,Civic Center Platform Elevator Out of Service,SERVICE_NOTICE,2026-09-19T00:23:10.323175+00:00,2026-09-19T00:41:18.955900+00:00,0.302,False,2026-09-19T00:59:11.926781+00:00,1,2,MATCHED
2026-09-19T00:59:11.926781+00:00,SF_15869|K|ALL|1,SF_15869,K,,Civic Center Platform Elevator Out of Service,Civic Center Platform Elevator Out of Service,SERVICE_NOTICE,2026-09-19T00:23:10.323175+00:00,2026-09-19T00:41:18.955900+00:00,0.302,False,2026-09-19T00:59:11.926781+00:00,1,2,MATCHED
2026-09-19T00:59:11.926781+00:00,SF_15869|L|ALL|1,SF_15869,L,,Civic Center Platform Elevator Out of Service,Civic Center Platform Elevator Out of Service,SERVICE_NOTICE,2026-09-19T00:23:10.323175+00:00,2026-09-19T00:41:18.955900+00:00,0.302,False,2026-09-19T00:59:11.926781+00:00,1,2,MATCHED
2026-09-19T00:59:11.926781+00:00,SF_15869|M|ALL|1,SF_15869,M,,Civic Center Platform Elevator Out of Service,Civic Center Platform Elevator Out of Service,SERVICE_NOTICE,2026-09-19T00:23:10.323175+00:00,2026-09-19T00:41:18.955900+00:00,0.302,False,2026-09-19T00:59:11.926781+00:00,1,2,MATCHED
2026-09-19T00:59:11.926781+00:00,SF_15869|N|ALL|1,SF_15869,N,,Civic Center Platform Elevator Out of Service,Civic Center Platform Elevator Out of Service,SERVICE_NOTICE,2026-09-19T00:23:10.323175+00:00,2026-09-19T00:41:18.955900+00:00,0.302,False,2026-09-19T00:59:11.926781+00:00,1,2,MATCHED
2026-09-19T07:13:57.759258+00:00,SF_15871|29|ALL|1,SF_15871,29,,IB 29 rerouting via Hawes-Gilman due to double parked cars blocking near Gilman Park.,IB 29 rerouting via Hawes-Gilman due to double parked cars blocking near Gilman Park.,SERVICE_NOTICE,2026-09-19T02:29:05.629827+00:00,2026-09-19T06:56:10.207548+00:00,4.451,False,2026-09-19T07:13:57.759258+00:00,1,16,MATCHED
2026-09-19T12:11:05.265796+00:00,SF_15758|9|ALL|1,SF_15758,9,,9 RRT STOP CLOSED Board: Potrero & 16th OR 11th & Bryant,9 RRT STOP CLOSED Board: Potrero & 16th OR 11th & Bryant,STOP_CLOSED,2026-09-19T06:02:15.091480+00:00,2026-09-19T11:53:02.612210+00:00,5.847,False,2026-09-19T12:11:05.265796+00:00,1,21,MATCHED
2026-09-20T07:02:04.575569+00:00,SF_15549|28|ALL|2,SF_15549,28,,28 STOP TEMP. MOVED Board at North Point/Taylor,28 STOP TEMP. MOVED Board at North Point/Taylor,STOP_MOVED,2026-09-19T12:11:05.265796+00:00,2026-09-20T06:44:13.361765+00:00,18.552,False,2026-09-20T07:02:04.575569+00:00,2,30,MATCHED
2026-09-20T07:02:04.575569+00:00,SF_15550|28|ALL|2,SF_15550,28,,28 STOP TEMP. MOVED Board on other side of Jones,28 STOP TEMP. MOVED Board on other side of Jones,STOP_MOVED,2026-09-19T12:11:05.265796+00:00,2026-09-20T06:44:13.361765+00:00,18.552,False,2026-09-20T07:02:04.575569+00:00,2,30,MATCHED
2026-09-20T05:07:39.128522+00:00,SF_15655|19|ALL|2,SF_15655,19,,19 RRT STOP CLOSED Board at 26th/De Haro,19 RRT STOP CLOSED Board at 26th/De Haro,STOP_CLOSED,2026-09-19T12:11:05.265796+00:00,2026-09-20T01:29:58.137583+00:00,13.315,False,2026-09-20T05:07:39.128522+00:00,2,28,MATCHED
2026-09-20T05:07:39.128522+00:00,SF_15656|19|ALL|2,SF_15656,19,,19 RRT STOP CLOSED Board at Connecticut/26th,19 RRT STOP CLOSED Board at Connecticut/26th,STOP_CLOSED,2026-09-19T12:11:05.265796+00:00,2026-09-20T01:29:58.137583+00:00,13.315,False,2026-09-20T05:07:39.128522+00:00,2,28,MATCHED
2026-09-20T05:07:39.128522+00:00,SF_15657|19|ALL|2,SF_15657,19,,19 RRT STOP CLOSED Board: 25th/Connecticut (NE corner),19 RRT STOP CLOSED Board: 25th/Connecticut (NE corner),STOP_CLOSED,2026-09-19T12:11:05.265796+00:00,2026-09-20T01:29:58.137583+00:00,13.315,False,2026-09-20T05:07:39.128522+00:00,2,28,MATCHED
2026-09-20T05:07:39.128522+00:00,SF_15658|19|ALL|2,SF_15658,19,,19 RRT STOP CLOSED Board: Evans/Cesar Chavez,19 RRT STOP CLOSED Board: Evans/Cesar Chavez,STOP_CLOSED,2026-09-19T12:11:05.265796+00:00,2026-09-20T01:29:58.137583+00:00,13.315,False,2026-09-20T05:07:39.128522+00:00,2,28,MATCHED
2026-09-20T05:07:39.128522+00:00,SF_13205|2|ALL|2,SF_13205,2,,2 STOP TEMP. MOVED Board at Hyde OR Polk,2 STOP TEMP. MOVED Board at Hyde OR Polk,STOP_MOVED,2026-09-19T13:01:58.823977+00:00,2026-09-20T01:29:58.137583+00:00,12.466,False,2026-09-20T05:07:39.128522+00:00,2,25,MATCHED
2026-09-20T06:44:13.361765+00:00,SF_15519|12|ALL|2,SF_15519,12,,12 STOP TEMP. MOVED Board at Folsom & Mabini,12 STOP TEMP. MOVED Board at Folsom & Mabini,STOP_MOVED,2026-09-19T13:01:58.823977+00:00,2026-09-20T05:07:39.128522+00:00,16.095,False,2026-09-20T06:44:13.361765+00:00,2,26,MATCHED
2026-09-20T05:07:39.128522+00:00,SF_15520|12|ALL|2,SF_15520,12,,12 STOP TEMP. MOVED Board at Folsom/2nd OR Folsom/4th,12 STOP TEMP. MOVED Board at Folsom/2nd OR Folsom/4th,STOP_MOVED,2026-09-19T13:01:58.823977+00:00,2026-09-20T01:29:58.137583+00:00,12.466,False,2026-09-20T05:07:39.128522+00:00,2,25,MATCHED
2026-09-19T17:08:15.017102+00:00,SF_15787|27|ALL|1,SF_15787,27,,27 RRT STOP CLOSED Board at 24th/Mission (NW corner),27 RRT STOP CLOSED Board at 24th/Mission (NW corner),STOP_CLOSED,2026-09-19T13:01:58.823977+00:00,2026-09-19T16:50:13.049398+00:00,3.804,False,2026-09-19T17:08:15.017102+00:00,1,14,MATCHED
2026-09-20T05:07:39.128522+00:00,SF_15831|67|ALL|1,SF_15831,67,,67 RRT STOP CLOSED Board: Cesar Chavez/Mission (west side of Mission),67 RRT STOP CLOSED Board: Cesar Chavez/Mission (west side of Mission),STOP_CLOSED,2026-09-19T13:01:58.823977+00:00,2026-09-20T01:29:58.137583+00:00,12.466,False,2026-09-20T05:07:39.128522+00:00,1,25,MATCHED
2026-09-20T05:07:39.128522+00:00,SF_15797|2|ALL|1,SF_15797,2,,2 RRT STOP CLOSED Board OB @ Main/Howard (12 Route stop),2 RRT STOP CLOSED Board OB @ Main/Howard (12 Route stop),STOP_CLOSED,2026-09-19T13:35:05.261254+00:00,2026-09-20T01:29:58.137583+00:00,11.915,False,2026-09-20T05:07:39.128522+00:00,1,23,MATCHED
2026-09-20T05:07:39.128522+00:00,SF_14214|6|ALL|1,SF_14214,6,,"6 RRT STOP CLOSED Board at Van Ness, Webster or on Grove","6 RRT STOP CLOSED Board at Van Ness, Webster or on Grove",STOP_CLOSED,2026-09-19T14:11:17.309867+00:00,2026-09-20T01:29:58.137583+00:00,11.311,False,2026-09-20T05:07:39.128522+00:00,1,21,MATCHED
2026-09-20T06:44:13.361765+00:00,SF_15679|PM|ALL|2,SF_15679,PM,,Cable Car STOP TEMP. MOVED Board: other side of Broadway,Cable Car STOP TEMP. MOVED Board: other side of Broadway,STOP_MOVED,2026-09-19T14:11:17.309867+00:00,2026-09-20T05:07:39.128522+00:00,14.939,False,2026-09-20T06:44:13.361765+00:00,2,22,MATCHED
2026-09-20T01:29:58.137583+00:00,SF_15447|27|ALL|2,SF_15447,27,,27 STOP TEMP. MOVED Board at Jackson btwn Hyde/Larkin,27 STOP TEMP. MOVED Board at Jackson btwn Hyde/Larkin,STOP_MOVED,2026-09-19T14:47:00.854779+00:00,2026-09-20T00:35:53.969675+00:00,9.815,False,2026-09-20T01:29:58.137583+00:00,2,18,MATCHED
2026-09-20T00:35:53.969675+00:00,SF_15667|12|ALL|2,SF_15667,12,,12 STOP TEMP. MOVED Board at Sansome/Commercial,12 STOP TEMP. MOVED Board at Sansome/Commercial,STOP_MOVED,2026-09-19T14:47:00.854779+00:00,2026-09-19T23:27:43.684996+00:00,8.679,False,2026-09-20T00:35:53.969675+00:00,2,17,MATCHED
2026-09-20T01:29:58.137583+00:00,SF_15822|9|ALL|1,SF_15822,9,,9 STOP TEMP. MOVED Board 200 ft south midblock btwn August/Silver,9 STOP TEMP. MOVED Board 200 ft south midblock btwn August/Silver,STOP_MOVED,2026-09-19T15:02:06.215170+00:00,2026-09-20T00:35:53.969675+00:00,9.563,False,2026-09-20T01:29:58.137583+00:00,1,17,MATCHED
2026-09-20T01:29:58.137583+00:00,SF_15837|9|ALL|1,SF_15837,9,,9 STOP TEMP. MOVED Board at Bayshore/Augusta,9 STOP TEMP. MOVED Board at Bayshore/Augusta,STOP_MOVED,2026-09-19T15:02:06.215170+00:00,2026-09-20T00:35:53.969675+00:00,9.563,False,2026-09-20T01:29:58.137583+00:00,1,17,MATCHED
2026-09-19T18:02:22.458917+00:00,1174305272|NETWORK_WIDE|ALL|1,1174305272,,,SF Muni Outbound F-Market Streetcars Switching Back at Pier 39,"As of 10:04 AM, SF Muni reports outbound F-Market streetcars remain switching back at Pier 39, due to a non-Muni collision.",SERVICE_NOTICE,2026-09-19T16:14:18.485711+00:00,2026-09-19T17:44:05.902499+00:00,1.497,False,2026-09-19T18:02:22.458917+00:00,1,6,NETWORK_WIDE
